dates,DBABFV,DBABCVC,DBABFCDM,DBABCC,DBABFCEM,DBABVRE,DBABEMT,DBABCM,DBABCVS,DBABRV,DBABVCE,DBABEL,DBABRC,DBABRMB,DBABCR,DBABRRUS,DBABVTE,DBABEEUS,DBABRMI,DBABRREU,SPXT_FUT,EUR,GBP,AUD,NZD,CHF,CAD,SEK,NOK,JPY,EQ_EM,BCOM,US_BOND_10yr
3/20/2000,#N/A N/A,20.0461,#N/A N/A,55.2467,#N/A N/A,#N/A N/A,#N/A N/A,15.0294,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9885,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1505.75,79.70884449,94.68371278,97.16625905,89.52475456,78.23145035,104.5092716,90.46919725,90.40334573,100.7551718,#N/A N/A,#N/A N/A,#N/A N/A
3/21/2000,#N/A N/A,20.2467,#N/A N/A,55.4126,#N/A N/A,#N/A N/A,#N/A N/A,15.1325,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8965,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1539.25,78.77717363,94.8526335,97.51522295,90.00244674,77.31978807,104.4765227,89.85954271,89.5345986,100.2854435,#N/A N/A,#N/A N/A,#N/A N/A
3/22/2000,#N/A N/A,20.1573,#N/A N/A,55.4848,#N/A N/A,#N/A N/A,#N/A N/A,15.0064,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0555,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1543.25,78.72023121,95.3234567,96.62952763,89.50397589,77.38842233,104.414887,89.98804531,89.8436895,99.95975517,#N/A N/A,#N/A N/A,#N/A N/A
3/23/2000,#N/A N/A,20.362,#N/A N/A,55.4845,#N/A N/A,#N/A N/A,#N/A N/A,15.1136,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0561,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1572.5,79.57464471,95.7573459,96.85151654,89.68723193,78.70094293,104.5207938,90.37415555,90.93879931,99.82205832,#N/A N/A,#N/A N/A,#N/A N/A
3/24/2000,#N/A N/A,20.572,#N/A N/A,55.4835,#N/A N/A,#N/A N/A,#N/A N/A,15.2305,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.1087,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1576.5,80.09326826,96.20312118,97.29764423,89.98091761,79.81253967,104.9373718,91.56033075,91.68565031,100.1512106,#N/A N/A,#N/A N/A,#N/A N/A
3/27/2000,#N/A N/A,20.6263,#N/A N/A,55.4842,#N/A N/A,#N/A N/A,#N/A N/A,15.1667,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.1679,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1567.25,79.21129223,95.84570133,97.96758472,92.13177969,78.86676526,105.3355926,90.54458581,90.60745676,100.2095341,#N/A N/A,#N/A N/A,#N/A N/A
3/28/2000,#N/A N/A,20.7428,#N/A N/A,55.4646,#N/A N/A,#N/A N/A,#N/A N/A,15.3845,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.1391,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1551.75,78.65696879,95.91060628,98.54151361,92.86625938,78.21173897,105.634969,91.19556739,90.32252172,101.0917082,#N/A N/A,#N/A N/A,#N/A N/A
3/29/2000,#N/A N/A,20.3745,#N/A N/A,55.5331,#N/A N/A,#N/A N/A,#N/A N/A,15.2848,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9379,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1554.25,77.90634955,96.16684264,97.59366703,91.85144265,77.29358306,105.4850897,90.16238327,89.83582962,101.2176564,#N/A N/A,#N/A N/A,#N/A N/A
3/30/2000,#N/A N/A,20.0946,#N/A N/A,55.5736,#N/A N/A,#N/A N/A,#N/A N/A,15.0385,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9445,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1530,78.71132997,96.2386238,98.05533863,92.18133551,78.15328788,105.5884443,90.48071367,90.64489128,101.3151467,#N/A N/A,#N/A N/A,#N/A N/A
3/31/2000,#N/A N/A,19.8675,#N/A N/A,55.5776,#N/A N/A,#N/A N/A,#N/A N/A,14.6635,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9557,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1540.75,78.23061196,96.01435063,97.04665068,91.29703461,77.74200653,106.0065671,90.34745105,89.79501464,104.0477175,#N/A N/A,#N/A N/A,#N/A N/A
4/3/2000,#N/A N/A,19.7536,#N/A N/A,55.5446,#N/A N/A,#N/A N/A,#N/A N/A,14.6886,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0022,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1551.5,78.20862879,96.33294014,97.28475147,92.19685745,78.22763512,105.8703562,89.61206331,89.47090594,101.9279863,#N/A N/A,#N/A N/A,#N/A N/A
4/4/2000,#N/A N/A,19.239,#N/A N/A,55.6239,#N/A N/A,#N/A N/A,#N/A N/A,14.5909,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8141,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1545.25,78.5550538,96.13860273,96.6603771,92.0855188,78.81515284,105.7417051,90.47568971,89.68857103,101.6581416,#N/A N/A,#N/A N/A,#N/A N/A
4/5/2000,#N/A N/A,19.3285,#N/A N/A,55.6693,#N/A N/A,#N/A N/A,#N/A N/A,14.516,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8439,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1529.5,78.7870106,95.62592788,96.88344566,92.52581188,79.11524931,105.9042983,90.47312106,89.7510312,101.9125353,#N/A N/A,#N/A N/A,#N/A N/A
4/6/2000,#N/A N/A,19.523,#N/A N/A,55.6287,#N/A N/A,#N/A N/A,#N/A N/A,14.6588,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.931,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1544.25,78.43531357,95.43162266,96.13040505,92.17451903,78.92131101,105.7286428,90.18466724,89.67111797,102.0010373,#N/A N/A,#N/A N/A,#N/A N/A
4/7/2000,#N/A N/A,19.304,#N/A N/A,55.552,#N/A N/A,#N/A N/A,#N/A N/A,14.4926,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0666,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1557.75,78.1762086,95.31057566,95.68156205,91.9710658,78.70666085,105.3322331,90.0149053,89.44356656,101.4031873,#N/A N/A,#N/A N/A,#N/A N/A
4/10/2000,#N/A N/A,19.0144,#N/A N/A,55.5133,#N/A N/A,#N/A N/A,#N/A N/A,14.453,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.1922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1547.25,78.77642152,95.67281015,95.15296378,91.27117003,79.17064504,105.0320028,90.93306501,89.55905527,100.367036,#N/A N/A,#N/A N/A,#N/A N/A
4/11/2000,#N/A N/A,19.0793,#N/A N/A,55.6105,#N/A N/A,#N/A N/A,#N/A N/A,14.516,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.1804,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1543.25,78.48470246,95.67899525,95.23160524,91.71125373,78.81580749,104.9625302,90.29722168,89.20944897,99.8998232,#N/A N/A,#N/A N/A,#N/A N/A
4/12/2000,#N/A N/A,19.5595,#N/A N/A,55.7142,#N/A N/A,#N/A N/A,#N/A N/A,14.6114,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.1161,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1503,78.45311875,95.8595097,95.59643595,91.50541822,78.26926756,105.0221994,89.7972687,89.39078966,100.9592724,#N/A N/A,#N/A N/A,#N/A N/A
4/13/2000,#N/A N/A,19.4006,#N/A N/A,55.6169,#N/A N/A,#N/A N/A,#N/A N/A,14.4668,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0766,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1479.75,77.89752505,95.73595918,95.62736374,91.63108419,78.37392265,104.3370573,89.47400142,88.97664557,100.8467755,#N/A N/A,#N/A N/A,#N/A N/A
4/14/2000,#N/A N/A,19.1469,#N/A N/A,55.5532,#N/A N/A,#N/A N/A,#N/A N/A,14.3991,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0701,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1391.75,78.69348824,95.74663942,95.51420283,91.61150412,79.16271865,104.0286241,90.0803422,89.57059991,101.9270306,#N/A N/A,#N/A N/A,#N/A N/A
4/17/2000,#N/A N/A,19.3618,#N/A N/A,55.5808,#N/A N/A,#N/A N/A,#N/A N/A,14.4574,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0639,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1437.25,77.91129689,95.36604834,94.44230523,90.81994616,78.40124577,103.4564611,89.28311447,88.43785647,102.1049393,#N/A N/A,#N/A N/A,#N/A N/A
4/18/2000,#N/A N/A,19.4383,#N/A N/A,55.4461,#N/A N/A,#N/A N/A,#N/A N/A,14.58,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1478,77.29124498,95.16056332,95.0608392,91.09286561,77.5893761,103.7242233,89.14394598,88.05783766,101.8927521,#N/A N/A,#N/A N/A,#N/A N/A
4/19/2000,#N/A N/A,19.6929,#N/A N/A,55.4493,#N/A N/A,#N/A N/A,#N/A N/A,14.6498,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9584,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1465.75,76.84996618,95.45365978,95.20411768,91.53132471,77.37801368,104.0774486,88.91833971,87.4968505,101.7975052,#N/A N/A,#N/A N/A,#N/A N/A
4/20/2000,#N/A N/A,19.8569,#N/A N/A,55.4357,#N/A N/A,#N/A N/A,#N/A N/A,14.7409,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9103,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1470.75,76.61615494,95.2914127,94.67615595,90.77732646,77.02056483,104.2277574,88.64091987,87.56786699,100.8660197,#N/A N/A,#N/A N/A,#N/A N/A
4/21/2000,#N/A N/A,19.8569,#N/A N/A,55.4357,#N/A N/A,#N/A N/A,#N/A N/A,14.7409,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9103,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1470.75,76.70107513,95.30212265,94.99491286,90.79543413,77.09215072,104.3430571,88.81109882,87.69462544,100.8491909,#N/A N/A,#N/A N/A,#N/A N/A
4/24/2000,#N/A N/A,19.8569,#N/A N/A,55.4357,#N/A N/A,#N/A N/A,#N/A N/A,14.7409,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9103,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1464.25,76.65571648,95.24027733,95.02599717,90.99737538,77.04397812,104.0344015,88.48306831,87.54265919,100.8231201,#N/A N/A,#N/A N/A,#N/A N/A
4/25/2000,#N/A N/A,19.7059,#N/A N/A,55.5715,#N/A N/A,#N/A N/A,#N/A N/A,14.62,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8937,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1514.25,75.2455128,95.40297319,94.84972123,90.90591843,75.62491684,104.6957854,87.63616834,85.93136569,100.3040103,#N/A N/A,#N/A N/A,#N/A N/A
4/26/2000,#N/A N/A,19.6987,#N/A N/A,55.6467,#N/A N/A,#N/A N/A,#N/A N/A,14.7361,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9472,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1498.5,75.45430112,95.06512285,94.00102798,89.50602243,75.82238809,104.2008367,87.72810469,86.23014704,100.3250549,#N/A N/A,#N/A N/A,#N/A N/A
4/27/2000,#N/A N/A,19.987,#N/A N/A,55.644,#N/A N/A,#N/A N/A,#N/A N/A,14.9567,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9339,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1495.75,74.33837817,94.846496,93.84001805,89.46916485,74.73020109,104.0734743,87.05407884,84.88001077,100.1575758,#N/A N/A,#N/A N/A,#N/A N/A
4/28/2000,#N/A N/A,20.0767,#N/A N/A,55.6389,#N/A N/A,#N/A N/A,#N/A N/A,14.9414,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8811,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1489.75,74.4972592,93.59735196,93.31144881,89.21208117,75.22435086,103.8505606,87.48181331,84.99710418,98.52082306,#N/A N/A,#N/A N/A,#N/A N/A
5/1/2000,#N/A N/A,20.0767,#N/A N/A,55.6389,#N/A N/A,#N/A N/A,#N/A N/A,14.9414,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8811,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1502.5,74.8111705,93.73585046,93.11880118,89.59793767,75.53026671,103.9089471,87.5690117,85.39869342,97.97871583,#N/A N/A,#N/A N/A,#N/A N/A
5/2/2000,#N/A N/A,20.3356,#N/A N/A,55.6572,#N/A N/A,#N/A N/A,#N/A N/A,14.8136,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8332,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1479.75,74.33283811,94.14579397,93.40573238,89.11980013,75.38656191,103.6518498,87.33297134,85.28685453,98.27867543,#N/A N/A,#N/A N/A,#N/A N/A
5/3/2000,#N/A N/A,19.8949,#N/A N/A,55.6415,#N/A N/A,#N/A N/A,#N/A N/A,14.5922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.786,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1448.5,73.07824683,94.18832972,94.65132858,90.25889015,74.79252998,102.8975891,86.34733241,84.35052744,97.71237449,#N/A N/A,#N/A N/A,#N/A N/A
5/4/2000,#N/A N/A,19.8086,#N/A N/A,55.5591,#N/A N/A,#N/A N/A,#N/A N/A,14.4976,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.7203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1444.5,72.64119024,92.98721885,94.47498595,90.20328258,74.09894785,102.7866887,85.38578293,83.30369763,98.59130394,#N/A N/A,#N/A N/A,#N/A N/A
5/5/2000,#N/A N/A,19.9253,#N/A N/A,55.616,#N/A N/A,#N/A N/A,#N/A N/A,14.6365,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.7868,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1467,73.24963677,92.32936384,95.32161733,90.47865352,74.44121318,103.1473215,85.59098511,83.70263534,98.09375259,#N/A N/A,#N/A N/A,#N/A N/A
5/8/2000,#N/A N/A,20.6319,#N/A N/A,55.6673,#N/A N/A,#N/A N/A,#N/A N/A,15.0065,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.6966,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1457.25,73.30255289,92.50363906,92.89207465,88.67689301,74.68271835,103.025048,85.82719099,83.79290139,97.6815573,#N/A N/A,#N/A N/A,#N/A N/A
5/9/2000,#N/A N/A,20.9061,#N/A N/A,55.6422,#N/A N/A,#N/A N/A,#N/A N/A,15.1094,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.6832,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1447,74.09863315,92.37636511,93.57905733,88.58479698,75.17505311,103.0686063,86.31290082,84.29905807,97.49528763,#N/A N/A,#N/A N/A,#N/A N/A
5/10/2000,#N/A N/A,20.7799,#N/A N/A,55.5776,#N/A N/A,#N/A N/A,#N/A N/A,14.8536,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8803,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1416.75,74.02780058,91.21027263,92.79555644,87.51852573,75.36076341,102.9738011,86.28373153,84.29304849,97.17667558,#N/A N/A,#N/A N/A,#N/A N/A
5/11/2000,#N/A N/A,21.0719,#N/A N/A,55.3819,#N/A N/A,#N/A N/A,#N/A N/A,14.9251,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9787,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1442,73.58974017,90.70888159,92.84293699,88.06806707,74.6253946,103.2980825,84.72610075,83.2780525,98.06456593,#N/A N/A,#N/A N/A,#N/A N/A
5/12/2000,#N/A N/A,21.0726,#N/A N/A,55.3081,#N/A N/A,#N/A N/A,#N/A N/A,14.8982,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0403,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1455,75.06216346,91.71609105,92.85787815,88.19655712,76.1957291,103.4743526,86.55958553,85.21848524,98.09276805,#N/A N/A,#N/A N/A,#N/A N/A
5/15/2000,#N/A N/A,21.4058,#N/A N/A,55.5776,#N/A N/A,#N/A N/A,#N/A N/A,15.0719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9574,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1482.75,74.36291904,90.82212764,91.29019236,86.5786705,75.46296629,103.4219663,85.77939137,84.74462096,97.3301081,#N/A N/A,#N/A N/A,#N/A N/A
5/16/2000,#N/A N/A,21.4508,#N/A N/A,55.6294,#N/A N/A,#N/A N/A,#N/A N/A,15.0708,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9337,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1499.5,73.46810756,90.08500477,92.1510814,86.85412302,74.85272716,103.5639278,85.39875391,83.83441342,96.99302848,#N/A N/A,#N/A N/A,#N/A N/A
5/17/2000,#N/A N/A,21.9436,#N/A N/A,55.7297,#N/A N/A,#N/A N/A,#N/A N/A,15.1935,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0711,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1483.75,73.10407198,90.29869422,90.88450338,85.03340326,74.27761409,102.6875829,85.24403597,83.3527702,97.27707114,#N/A N/A,#N/A N/A,#N/A N/A
5/18/2000,#N/A N/A,22.2225,#N/A N/A,55.6263,#N/A N/A,#N/A N/A,#N/A N/A,15.3367,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.1547,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1473,72.99273087,89.49515771,91.29826115,83.08458324,74.07691436,102.5651227,85.31095422,83.3258187,97.85933058,#N/A N/A,#N/A N/A,#N/A N/A
5/19/2000,#N/A N/A,22.0112,#N/A N/A,55.51,#N/A N/A,#N/A N/A,#N/A N/A,15.1839,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.3554,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1440,73.22449462,89.70476399,91.74420698,83.98509513,74.41456294,102.7194074,85.06806912,83.43991511,99.36888711,#N/A N/A,#N/A N/A,#N/A N/A
5/22/2000,#N/A N/A,21.4481,#N/A N/A,55.7194,#N/A N/A,#N/A N/A,#N/A N/A,14.9835,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.3259,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1431.25,73.67612046,90.03538064,91.32742752,84.15034485,74.76793751,102.6871611,84.36757312,83.29363195,99.20252953,#N/A N/A,#N/A N/A,#N/A N/A
5/23/2000,#N/A N/A,21.5402,#N/A N/A,55.749,#N/A N/A,#N/A N/A,#N/A N/A,15.0154,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.2513,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1408.75,73.9975102,89.09331195,91.78925735,84.44435638,74.77556057,102.062021,84.66224366,83.36598033,99.8557299,#N/A N/A,#N/A N/A,#N/A N/A
5/24/2000,#N/A N/A,22.2703,#N/A N/A,55.5569,#N/A N/A,#N/A N/A,#N/A N/A,15.251,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0724,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1430.25,73.77223832,88.99564652,91.22502104,83.34101017,74.64036138,101.8813413,84.51372389,82.9661675,98.55946274,#N/A N/A,#N/A N/A,#N/A N/A
5/25/2000,#N/A N/A,22.7245,#N/A N/A,55.6077,#N/A N/A,#N/A N/A,#N/A N/A,15.4784,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0464,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1416.5,74.33140317,88.68226458,90.8208191,83.28494707,75.02613235,102.3162753,85.05339841,83.78814566,98.9544544,#N/A N/A,#N/A N/A,#N/A N/A
5/26/2000,#N/A N/A,22.3673,#N/A N/A,55.4854,#N/A N/A,#N/A N/A,#N/A N/A,15.3389,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1411,75.90810149,89.87496926,91.63341382,84.3685153,76.38470901,102.297896,86.04752565,85.74473892,99.12111823,#N/A N/A,#N/A N/A,#N/A N/A
5/29/2000,#N/A N/A,22.3673,#N/A N/A,55.4854,#N/A N/A,#N/A N/A,#N/A N/A,15.3389,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,35.0185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1411,75.55204528,90.02422806,91.44043411,84.07249026,75.98735059,102.5797497,85.62603733,84.64711841,99.20464827,#N/A N/A,#N/A N/A,#N/A N/A
5/30/2000,#N/A N/A,22.8669,#N/A N/A,55.6378,#N/A N/A,#N/A N/A,#N/A N/A,15.6635,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9351,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1454.75,75.83183898,90.26990221,91.88629409,84.40306388,76.14757009,102.1395412,86.22948228,85.63173652,99.64225875,#N/A N/A,#N/A N/A,#N/A N/A
5/31/2000,#N/A N/A,22.4501,#N/A N/A,55.7092,#N/A N/A,#N/A N/A,#N/A N/A,15.4906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.821,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1450.75,76.46052332,90.55785391,91.44978626,84.12616228,76.49791176,102.7495205,87.0087501,85.47945268,98.59679039,#N/A N/A,#N/A N/A,#N/A N/A
6/1/2000,#N/A N/A,22.5303,#N/A N/A,55.591,#N/A N/A,#N/A N/A,#N/A N/A,15.7618,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9359,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1476.5,75.90047852,90.13395582,91.38125883,84.01505398,76.16762536,103.156017,86.85269191,85.24098385,97.79763131,#N/A N/A,#N/A N/A,#N/A N/A
6/2/2000,#N/A N/A,22.4128,#N/A N/A,55.6132,#N/A N/A,#N/A N/A,#N/A N/A,15.6525,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1507,77.12611801,91.06138139,92.61005803,85.48481198,77.25392425,104.1079187,88.12033055,86.65260436,98.22308062,#N/A N/A,#N/A N/A,#N/A N/A
6/5/2000,#N/A N/A,22.5679,#N/A N/A,55.6403,#N/A N/A,#N/A N/A,#N/A N/A,15.6271,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.847,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1501.25,77.2513471,91.65079545,92.96010105,86.07232477,77.32950091,103.9764348,88.3010731,87.02933657,98.84549707,#N/A N/A,#N/A N/A,#N/A N/A
6/6/2000,#N/A N/A,22.4162,#N/A N/A,55.6006,#N/A N/A,#N/A N/A,#N/A N/A,15.5651,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.9483,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1487,77.8084386,92.17970546,94.02898249,86.6232575,78.06369148,104.0982969,89.07381527,87.5853466,100.2564954,#N/A N/A,#N/A N/A,#N/A N/A
6/7/2000,#N/A N/A,22.3557,#N/A N/A,55.7826,#N/A N/A,#N/A N/A,#N/A N/A,15.8087,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34.8764,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1498.75,78.40614073,91.81654131,94.82472291,87.15534816,78.80207786,104.0230995,89.83989992,88.30997467,100.694679,#N/A N/A,#N/A N/A,#N/A N/A
